bianma,riqi,xiaoliang
3114,20150920,1
3114,20150921,1
3114,20150922,1
3114,20150923,1
3114,20150924,1
3114,20150925,1
3114,20150926,1
3114,20150927,1
3114,20150928,1
3114,20150929,1
3114,20150930,1
3114,20151001,1
3114,20151002,0
3114,20151003,0
3114,20151004,0
3114,20151005,1
3114,20151006,1
3114,20151007,1
3114,20151008,1
3114,20151009,1
3114,20151010,1
3114,20151011,1
3114,20151012,1
3114,20151013,1
3114,20151014,1
3114,20151015,1
3114,20151016,1
3114,20151017,1
3114,20151018,1
3114,20151019,1
3114,20151020,1
3114,20151021,1
3114,20151022,1
3114,20151023,1
3114,20151024,1
3114,20151025,1
3114,20151026,1
3114,20151027,1
3114,20151028,1
3114,20151029,1
3116,20150901,0
3116,20150902,0
3116,20150903,0
3116,20150904,0
3116,20150905,0
3116,20150906,0
3116,20150907,0
3116,20150908,0
3116,20150909,0
3116,20150911,0
3116,20150912,0
3116,20150913,0
3116,20150914,0
3116,20150915,0
3116,20150916,0
3116,20150917,0
3116,20150918,0
3116,20150919,0
3116,20150920,0
3116,20150921,0
3116,20150922,0
3116,20150923,0
3116,20150924,0
3116,20150925,0
3116,20150926,0
3116,20150927,0
3116,20150928,0
3116,20150929,0
3116,20150930,0
3116,20151001,0
3116,20151002,0
3116,20151003,0
3116,20151004,0
3116,20151005,0
3116,20151006,0
3116,20151007,0
3116,20151008,0
3116,20151009,0
3116,20151010,0
3116,20151011,0
3116,20151012,0
3116,20151013,0
3116,20151014,0
3116,20151015,0
3116,20151016,0
3116,20151017,0
3116,20151018,0
3116,20151019,0
3116,20151020,0
3116,20151021,0
3116,20151022,0
3116,20151023,0
3116,20151024,0
3116,20151025,0
3116,20151026,0
3116,20151027,0
3116,20151028,0
3116,20151029,0
3117,20150901,1
3117,20150902,0
3117,20150903,0
3117,20150904,0
3117,20150905,0
3117,20150906,0
3117,20150907,0
3117,20150908,0
3117,20150909,0
3117,20150911,0
3117,20150912,0
3117,20150913,0
3117,20150914,0
3117,20150915,0
3117,20150916,0
3117,20150917,0
3117,20150918,0
3117,20150919,0
3117,20150920,0
3117,20150921,0
3117,20150922,0
3117,20150923,0
3117,20150924,0
3117,20150925,0
3117,20150926,0
3117,20150927,0
3117,20150928,0
3117,20150929,0
3117,20150930,0
3117,20151001,1
3117,20151002,0
3117,20151003,0
3117,20151004,0
3117,20151005,0
3117,20151006,0
3117,20151007,0
3117,20151008,0
3117,20151009,0
3117,20151010,0
3117,20151011,0
3117,20151012,0
3117,20151013,0
3117,20151014,0
3117,20151015,0
3117,20151016,0
3117,20151017,0
3117,20151018,0
3117,20151019,0
3117,20151020,0
3117,20151021,0
3117,20151022,0
3117,20151023,0
3117,20151024,0
3117,20151025,0
3117,20151026,0
3117,20151027,0
3117,20151028,0
3117,20151029,0
3118,20150901,1
3118,20150902,1
3118,20150903,1
3118,20150904,1
3118,20150905,1
3118,20150906,1
3118,20150907,1
3118,20150908,1
3118,20150909,1
3118,20150911,1
3118,20150912,1
3118,20150913,1
3118,20150914,1
3118,20150915,1
3118,20150916,1
3118,20150917,1
3118,20150918,1
3118,20150919,1
3118,20150920,1
3118,20150921,1
3118,20150922,1
3118,20150923,1
3118,20150924,0
3118,20150925,0
3118,20150926,0
3118,20150927,0
3118,20150928,0
3118,20150929,0
3118,20150930,0
3118,20151001,1
3118,20151002,1
3118,20151003,1
3118,20151004,1
3118,20151005,1
3118,20151006,1
3118,20151007,1
3118,20151008,1
3118,20151009,1
3118,20151010,1
3118,20151011,1
3118,20151012,1
3118,20151013,1
3118,20151014,1
3118,20151015,1
3118,20151016,1
3118,20151017,1
3118,20151018,1
3118,20151019,1
3118,20151020,1
3118,20151021,1
3118,20151022,1
3118,20151023,1
3118,20151024,0
3118,20151025,0
3118,20151026,0
3118,20151027,0
3118,20151028,0
3118,20151029,0
3119,20150901,0
3119,20150902,0
3119,20150903,0
3119,20150904,0
3119,20150905,0
3119,20150906,0
3119,20150907,0
3119,20150908,0
3119,20150909,0
3119,20150911,0
3119,20150912,0
3119,20150913,0
3119,20150914,0
3119,20150915,0
3119,20150916,0
3119,20150917,0
3119,20150918,0
3119,20150919,0
3119,20150920,0
3119,20150921,0
3119,20150922,0
3119,20150923,0
3119,20150924,0
3119,20150925,0
3119,20150926,0
3119,20150927,0
3119,20150928,0
3119,20150929,0
3119,20150930,0
3119,20151001,0
3119,20151002,0
3119,20151003,0
3119,20151004,0
3119,20151005,0
3119,20151006,0
3119,20151007,0
3119,20151008,0
3119,20151009,0
3119,20151010,0
3119,20151011,0
3119,20151012,0
3119,20151013,0
3119,20151014,0
3119,20151015,0
3119,20151016,0
3119,20151017,0
3119,20151018,0
3119,20151019,0
3119,20151020,0
3119,20151021,0
3119,20151022,0
3119,20151023,0
3119,20151024,0
3119,20151025,0
3119,20151026,0
3119,20151027,0
3119,20151028,0
3119,20151029,0
3319,20150901,1
3319,20150902,1
3319,20150903,0
3319,20150904,0
3319,20150905,0
3319,20150906,1
3319,20150907,1
3319,20150908,1
3319,20150909,1
3319,20150911,0
3319,20150912,0
3319,20150913,1
3319,20150914,1
3319,20150915,1
3319,20150916,1
3319,20150917,0
3319,20150918,0
3319,20150919,0
3319,20150920,1
3319,20150921,1
3319,20150922,1
3319,20150923,1
3319,20150924,0
3319,20150925,0
3319,20150926,0
3319,20150927,1
3319,20150928,1
3319,20150929,1
3319,20150930,1
3319,20151001,0
3319,20151002,0
3319,20151003,0
3319,20151004,1
3319,20151005,1
3319,20151006,1
3319,20151007,1
3319,20151008,0
3319,20151009,0
3319,20151010,0
3319,20151011,1
3319,20151012,1
3319,20151013,1
3319,20151014,1
3319,20151015,0
3319,20151016,0
3319,20151017,0
3319,20151018,1
3319,20151019,1
3319,20151020,1
3319,20151021,1
3319,20151022,0
3319,20151023,0
3319,20151024,0
3319,20151025,1
3319,20151026,1
3319,20151027,1
3319,20151028,1
3319,20151029,0
3321,20150901,0
3321,20150902,0
3321,20150903,0
3321,20150904,0
3321,20150905,0
3321,20150906,0
3321,20150907,0
3321,20150908,0
3321,20150909,0
3321,20150911,0
3321,20150912,0
3321,20150913,0
3321,20150914,0
3321,20150915,0
3321,20150916,0
3321,20150917,0
3321,20150918,0
3321,20150919,0
3321,20150920,0
3321,20150921,0
3321,20150922,0
3321,20150923,0
3321,20150924,0
3321,20150925,0
3321,20150926,0
3321,20150927,0
3321,20150928,0
3321,20150929,0
3321,20150930,1
3321,20151001,0
3321,20151002,0
3321,20151003,0
3321,20151004,0
3321,20151005,0
3321,20151006,0
3321,20151007,0
3321,20151008,0
3321,20151009,0
3321,20151010,0
3321,20151011,0
3321,20151012,0
3321,20151013,0
3321,20151014,0
3321,20151015,0
3321,20151016,0
3321,20151017,0
3321,20151018,0
3321,20151019,0
3321,20151020,0
3321,20151021,0
3321,20151022,0
3321,20151023,0
3321,20151024,0
3321,20151025,0
3321,20151026,0
3321,20151027,0
3321,20151028,0
3321,20151029,0
10,20150901,11
10,20150902,27
10,20150903,10
10,20150904,9
10,20150905,8
10,20150906,11
10,20150907,11
10,20150908,11
10,20150909,27
10,20150911,9
10,20150912,8
10,20150913,11
10,20150914,11
10,20150915,11
10,20150916,27
10,20150917,10
10,20150918,9
10,20150919,8
10,20150920,11
10,20150921,11
10,20150922,11
10,20150923,27
10,20150924,10
10,20150925,9
10,20150926,8
10,20150927,11
10,20150928,11
10,20150929,11
10,20150930,27
10,20151001,10
10,20151002,9
10,20151003,8
10,20151004,11
10,20151005,11
10,20151006,11
10,20151007,27
10,20151008,10
10,20151009,9
10,20151010,8
10,20151011,11
10,20151012,11
10,20151013,11
10,20151014,27
10,20151015,10
10,20151016,9
10,20151017,9
10,20151018,11
10,20151019,11
10,20151020,11
10,20151021,28
10,20151022,10
10,20151023,9
10,20151024,9
10,20151025,11
10,20151026,11
10,20151027,11
10,20151028,28
10,20151029,11
11,20150901,2
11,20150902,6
11,20150903,3
11,20150904,1
11,20150905,2
11,20150906,1
11,20150907,1
11,20150908,1
11,20150909,6
11,20150911,1
11,20150912,2
11,20150913,1
11,20150914,1
11,20150915,1
11,20150916,6
11,20150917,2
11,20150918,1
11,20150919,2
11,20150920,1
11,20150921,1
11,20150922,1
11,20150923,6
11,20150924,2
11,20150925,1
11,20150926,2
11,20150927,1
11,20150928,1
11,20150929,1
11,20150930,6
11,20151001,2
11,20151002,1
11,20151003,2
11,20151004,1
11,20151005,1
11,20151006,1
11,20151007,6
11,20151008,2
11,20151009,1
11,20151010,1
11,20151011,1
11,20151012,1
11,20151013,1
11,20151014,6
11,20151015,2
11,20151016,1
11,20151017,2
11,20151018,1
11,20151019,1
11,20151020,1
11,20151021,6
11,20151022,2
11,20151023,1
11,20151024,2
11,20151025,1
11,20151026,1
11,20151027,1
11,20151028,6
11,20151029,2
12,20150901,132
12,20150902,167
12,20150903,118
12,20150904,121
12,20150905,113
12,20150906,123
12,20150907,134
12,20150908,132
12,20150909,167
12,20150911,121
12,20150912,113
12,20150913,123
12,20150914,133
12,20150915,132
12,20150916,167
12,20150917,118
12,20150918,121
12,20150919,113
12,20150920,122
12,20150921,133
12,20150922,131
12,20150923,167
12,20150924,118
12,20150925,121
12,20150926,113
12,20150927,122
12,20150928,133
12,20150929,132
12,20150930,167
12,20151001,110
12,20151002,113
12,20151003,114
12,20151004,123
12,20151005,125
12,20151006,124
12,20151007,160
12,20151008,119
12,20151009,122
12,20151010,122
12,20151011,124
12,20151012,134
12,20151013,132
12,20151014,168
12,20151015,119
12,20151016,122
12,20151017,113
12,20151018,123
12,20151019,133
12,20151020,132
12,20151021,168
12,20151022,118
12,20151023,121
12,20151024,113
12,20151025,123
12,20151026,133
12,20151027,132
12,20151028,168
12,20151029,118
13,20150901,9
13,20150902,9
13,20150903,8
13,20150904,8
13,20150905,7
13,20150906,7
13,20150907,8
13,20150908,8
13,20150909,8
13,20150911,8
13,20150912,7
13,20150913,7
13,20150914,8
13,20150915,8
13,20150916,8
13,20150917,8
13,20150918,8
13,20150919,7
13,20150920,7
13,20150921,7
13,20150922,7
13,20150923,7
13,20150924,7
13,20150925,7
13,20150926,6
13,20150927,6
13,20150928,7
13,20150929,7
13,20150930,8
13,20151001,8
13,20151002,8
13,20151003,7
13,20151004,7
13,20151005,7
13,20151006,7
13,20151007,7
13,20151008,8
13,20151009,8
13,20151010,8
13,20151011,7
13,20151012,8
13,20151013,8
13,20151014,8
13,20151015,8
13,20151016,8
13,20151017,7
13,20151018,7
13,20151019,8
13,20151020,8
13,20151021,7
13,20151022,7
13,20151023,7
13,20151024,6
13,20151025,6
13,20151026,7
13,20151027,7
13,20151028,7
13,20151029,7
15,20150901,48
15,20150902,69
15,20150903,43
15,20150904,47
15,20150905,50
15,20150906,47
15,20150907,48
15,20150908,48
15,20150909,70
15,20150911,47
15,20150912,51
15,20150913,48
15,20150914,49
15,20150915,49
15,20150916,71
15,20150917,44
15,20150918,48
15,20150919,52
15,20150920,49
15,20150921,49
15,20150922,50
15,20150923,72
15,20150924,45
15,20150925,49
15,20150926,52
15,20150927,49
15,20150928,50
15,20150929,50
15,20150930,73
15,20151001,46
15,20151002,49
15,20151003,53
15,20151004,50
15,20151005,50
15,20151006,51
15,20151007,74
15,20151008,46
15,20151009,50
15,20151010,54
15,20151011,51
15,20151012,51
15,20151013,52
15,20151014,75
15,20151015,47
15,20151016,51
15,20151017,55
15,20151018,51
15,20151019,52
15,20151020,52
15,20151021,76
15,20151022,47
15,20151023,51
15,20151024,55
15,20151025,52
15,20151026,52
15,20151027,53
15,20151028,77
15,20151029,48
20,20150901,51
20,20150902,57
20,20150903,48
20,20150904,48
20,20150905,46
20,20150906,48
20,20150907,51
20,20150908,51
20,20150909,57
20,20150911,48
20,20150912,46
20,20150913,48
20,20150914,51
20,20150915,51
20,20150916,57
20,20150917,48
20,20150918,48
20,20150919,46
20,20150920,48
20,20150921,51
20,20150922,51
20,20150923,57
20,20150924,48
20,20150925,48
20,20150926,46
20,20150927,48
20,20150928,51
20,20150929,51
20,20150930,57
20,20151001,46
20,20151002,46
20,20151003,46
20,20151004,48
20,20151005,48
20,20151006,48
20,20151007,55
20,20151008,48
20,20151009,48
20,20151010,48
20,20151011,48
20,20151012,51
20,20151013,51
20,20151014,57
20,20151015,48
20,20151016,48
20,20151017,46
20,20151018,48
20,20151019,51
20,20151020,51
20,20151021,57
20,20151022,48
20,20151023,48
20,20151024,46
20,20151025,48
20,20151026,51
20,20151027,51
20,20151028,57
20,20151029,48
21,20150901,3
21,20150902,3
21,20150903,2
21,20150904,2
21,20150905,3
21,20150906,1
21,20150907,2
21,20150908,3
21,20150909,3
21,20150911,2
21,20150912,3
21,20150913,1
21,20150914,2
21,20150915,2
21,20150916,3
21,20150917,2
21,20150918,2
21,20150919,3
21,20150920,1
21,20150921,2
21,20150922,2
21,20150923,3
21,20150924,2
21,20150925,2
21,20150926,2
21,20150927,1
21,20150928,2
21,20150929,2
21,20150930,3
21,20151001,2
21,20151002,2
21,20151003,2
21,20151004,1
21,20151005,2
21,20151006,2
21,20151007,2
21,20151008,2
21,20151009,2
21,20151010,2
21,20151011,1
21,20151012,2
21,20151013,2
21,20151014,2
21,20151015,2
21,20151016,2
21,20151017,2
21,20151018,1
21,20151019,2
21,20151020,2
21,20151021,2
21,20151022,2
21,20151023,2
21,20151024,2
21,20151025,1
21,20151026,2
21,20151027,2
21,20151028,2
21,20151029,1
22,20150901,58
22,20150902,69
22,20150903,57
22,20150904,67
22,20150905,69
22,20150906,64
22,20150907,59
22,20150908,58
22,20150909,69
22,20150911,67
22,20150912,70
22,20150913,64
22,20150914,60
22,20150915,59
22,20150916,70
22,20150917,58
22,20150918,68
22,20150919,69
22,20150920,63
22,20150921,58
22,20150922,57
22,20150923,69
22,20150924,56
22,20150925,66
22,20150926,69
22,20150927,63
22,20150928,59
22,20150929,57
22,20150930,73
22,20151001,59
22,20151002,65
22,20151003,71
22,20151004,65
22,20151005,60
22,20151006,59
22,20151007,71
22,20151008,58
22,20151009,65
22,20151010,74
22,20151011,66
22,20151012,61
22,20151013,60
22,20151014,72
22,20151015,59
22,20151016,69
22,20151017,73
22,20151018,66
22,20151019,60
22,20151020,58
22,20151021,70
22,20151022,58
22,20151023,68
22,20151024,71
22,20151025,65
22,20151026,59
22,20151027,58
22,20151028,71
22,20151029,59
23,20150901,23
23,20150902,27
23,20150903,24
23,20150904,27
23,20150905,32
23,20150906,29
23,20150907,22
23,20150908,25
23,20150909,28
23,20150911,28
23,20150912,33
23,20150913,29
23,20150914,22
23,20150915,25
23,20150916,29
23,20150917,25
23,20150918,29
23,20150919,34
23,20150920,30
23,20150921,23
23,20150922,26
23,20150923,29
23,20150924,26
23,20150925,29
23,20150926,35
23,20150927,31
23,20150928,23
23,20150929,27
23,20150930,30
23,20151001,26
23,20151002,30
23,20151003,35
23,20151004,31
23,20151005,24
23,20151006,27
23,20151007,31
23,20151008,27
23,20151009,31
23,20151010,36
23,20151011,32
23,20151012,24
23,20151013,28
23,20151014,31
23,20151015,28
23,20151016,31
23,20151017,37
23,20151018,33
23,20151019,25
23,20151020,28
23,20151021,32
23,20151022,28
23,20151023,32
23,20151024,38
23,20151025,33
23,20151026,25
23,20151027,29
23,20151028,33
23,20151029,29
30,20150901,29
30,20150902,33
30,20150903,25
30,20150904,25
30,20150905,25
30,20150906,29
30,20150907,29
30,20150908,29
30,20150909,33
30,20150911,25
30,20150912,25
30,20150913,29
30,20150914,29
30,20150915,29
30,20150916,33
30,20150917,25
30,20150918,25
30,20150919,25
30,20150920,29
30,20150921,29
30,20150922,29
30,20150923,33
30,20150924,25
30,20150925,25
30,20150926,25
30,20150927,29
30,20150928,29
30,20150929,29
30,20150930,33
30,20151001,25
30,20151002,25
30,20151003,25
30,20151004,29
30,20151005,29
30,20151006,29
30,20151007,33
30,20151008,25
30,20151009,25
30,20151010,25
30,20151011,29
30,20151012,29
30,20151013,29
30,20151014,33
30,20151015,25
30,20151016,25
30,20151017,25
30,20151018,29
30,20151019,29
30,20151020,29
30,20151021,33
30,20151022,25
30,20151023,25
30,20151024,25
30,20151025,29
30,20151026,29
30,20151027,29
30,20151028,33
30,20151029,25
31,20150901,3
31,20150902,5
31,20150903,3
31,20150904,2
31,20150905,3
31,20150906,3
31,20150907,3
31,20150908,3
31,20150909,5
31,20150911,2
31,20150912,3
31,20150913,3
31,20150914,3
31,20150915,3
31,20150916,5
31,20150917,3
31,20150918,2
31,20150919,3
31,20150920,3
31,20150921,3
31,20150922,3
31,20150923,5
31,20150924,3
31,20150925,2
31,20150926,3
31,20150927,3
31,20150928,3
31,20150929,3
31,20150930,5
31,20151001,3
31,20151002,2
31,20151003,3
31,20151004,3
31,20151005,3
31,20151006,3
31,20151007,5
31,20151008,3
31,20151009,2
31,20151010,3
31,20151011,3
31,20151012,3
31,20151013,3
31,20151014,5
31,20151015,3
31,20151016,2
31,20151017,3
31,20151018,3
31,20151019,3
31,20151020,3
31,20151021,4
31,20151022,2
31,20151023,2
31,20151024,3
31,20151025,3
31,20151026,3
31,20151027,3
31,20151028,4
31,20151029,2
32,20150901,0
32,20150902,0
32,20150903,0
32,20150904,0
32,20150905,0
32,20150906,0
32,20150907,0
32,20150908,0
32,20150909,0
32,20150911,0
32,20150912,0
32,20150913,0
32,20150914,0
32,20150915,0
32,20150916,0
32,20150917,0
32,20150918,0
32,20150919,0
32,20150920,0
32,20150921,0
32,20150922,0
32,20150923,0
32,20150924,0
32,20150925,0
32,20150926,0
32,20150927,0
32,20150928,0
32,20150929,0
32,20150930,0
32,20151001,0
32,20151002,0
32,20151003,0
32,20151004,0
32,20151005,0
32,20151006,0
32,20151007,0
32,20151008,0
32,20151009,0
32,20151010,0
32,20151011,0
32,20151012,0
32,20151013,0
32,20151014,0
32,20151015,0
32,20151016,0
32,20151017,0
32,20151018,0
32,20151019,0
32,20151020,0
32,20151021,0
32,20151022,0
32,20151023,0
32,20151024,0
32,20151025,0
32,20151026,0
32,20151027,0
32,20151028,0
32,20151029,0
33,20150901,2
33,20150902,2
33,20150903,2
33,20150904,2
33,20150905,2
33,20150906,2
33,20150907,2
33,20150908,2
33,20150909,2
33,20150911,2
33,20150912,2
33,20150913,2
33,20150914,2
33,20150915,2
33,20150916,2
33,20150917,2
33,20150918,2
33,20150919,2
33,20150920,2
33,20150921,2
33,20150922,2
33,20150923,2
33,20150924,2
33,20150925,2
33,20150926,2
33,20150927,2
33,20150928,2
33,20150929,2
33,20150930,2
33,20151001,2
33,20151002,2
33,20151003,2
33,20151004,2
33,20151005,2
33,20151006,2
33,20151007,2
33,20151008,2
33,20151009,2
33,20151010,2
33,20151011,2
33,20151012,2
33,20151013,2
33,20151014,2
33,20151015,2
33,20151016,2
33,20151017,2
33,20151018,2
33,20151019,2
33,20151020,2
33,20151021,2
33,20151022,2
33,20151023,2
33,20151024,2
33,20151025,2
33,20151026,2
33,20151027,2
33,20151028,2
33,20151029,2
34,20150901,2
34,20150902,3
34,20150903,2
34,20150904,2
34,20150905,2
34,20150906,2
34,20150907,2
34,20150908,2
34,20150909,3
34,20150911,2
34,20150912,2
34,20150913,2
34,20150914,2
34,20150915,2
34,20150916,3
34,20150917,2
34,20150918,2
34,20150919,2
34,20150920,2
34,20150921,2
34,20150922,2
34,20150923,3
34,20150924,2
34,20150925,2
34,20150926,2
34,20150927,2
34,20150928,2
34,20150929,2
34,20150930,3
34,20151001,2
34,20151002,2
34,20151003,2
34,20151004,2
34,20151005,2
34,20151006,2
34,20151007,3
34,20151008,2
34,20151009,2
34,20151010,2
34,20151011,2
34,20151012,2
34,20151013,2
34,20151014,3
34,20151015,2
34,20151016,2
34,20151017,2
34,20151018,2
34,20151019,2
34,20151020,2
34,20151021,3
34,20151022,2
34,20151023,2
34,20151024,2
34,20151025,2
34,20151026,2
34,20151027,2
34,20151028,3
34,20151029,2
