编码,日期,销量
3413,20150504,0.0
3413,20150505,0.0
3413,20150506,0.0
3413,20150507,0.0
3413,20150508,0.0
3413,20150509,0.0
3413,20150510,0.0
3413,20150511,0.0
3413,20150512,0.0
3413,20150513,0.0
3413,20150514,0.0
3413,20150515,0.0
3413,20150516,0.0
3413,20150517,0.0
3413,20150518,0.0
3413,20150519,0.0
3413,20150520,0.0
3413,20150521,0.0
3413,20150522,0.0
3413,20150523,0.0
3413,20150524,0.0
3413,20150525,0.0
3413,20150526,0.0
3413,20150527,0.0
3413,20150528,0.0
3413,20150529,0.0
3413,20150530,0.0
3415,20150501,0.0
3415,20150502,0.0
3415,20150503,0.0
3415,20150504,0.0
3415,20150505,0.0
3415,20150506,0.0
3415,20150507,0.0
3415,20150508,0.0
3415,20150509,1.0
3415,20150510,1.0
3415,20150511,0.0
3415,20150512,0.0
3415,20150513,1.0
3415,20150514,0.0
3415,20150515,0.0
3415,20150516,0.0
3415,20150517,1.0
3415,20150518,0.0
3415,20150519,1.0
3415,20150520,1.0
3415,20150521,0.0
3415,20150522,0.0
3415,20150523,0.0
3415,20150524,0.0
3415,20150525,0.0
3415,20150526,0.0
3415,20150527,0.0
3415,20150528,1.0
3415,20150529,0.0
3415,20150530,0.0
3417,20150501,0.0
3417,20150502,0.0
3417,20150503,0.0
3417,20150504,0.0
3417,20150505,0.0
3417,20150506,0.0
3417,20150507,0.0
3417,20150508,0.0
3417,20150509,0.0
3417,20150510,0.0
3417,20150511,0.0
3417,20150512,0.0
3417,20150513,0.0
3417,20150514,0.0
3417,20150515,0.0
3417,20150516,0.0
3417,20150517,0.0
3417,20150518,0.0
3417,20150519,0.0
3417,20150520,0.0
3417,20150521,0.0
3417,20150522,0.0
3417,20150523,0.0
3417,20150524,0.0
3417,20150525,0.0
3417,20150526,0.0
3417,20150527,0.0
3417,20150528,0.0
3417,20150529,0.0
3417,20150530,0.0
3423,20150501,0.0
3423,20150502,0.0
3423,20150503,0.0
3423,20150504,0.0
3423,20150505,0.0
3423,20150506,0.0
3423,20150507,0.0
3423,20150508,0.0
3423,20150509,0.0
3423,20150510,0.0
3423,20150511,0.0
3423,20150512,0.0
3423,20150513,0.0
3423,20150514,0.0
3423,20150515,0.0
3423,20150516,0.0
3423,20150517,0.0
3423,20150518,0.0
3423,20150519,0.0
3423,20150520,0.0
3423,20150521,0.0
3423,20150522,0.0
3423,20150523,0.0
3423,20150524,0.0
3423,20150525,0.0
3423,20150526,0.0
3423,20150527,0.0
3423,20150528,0.0
3423,20150529,0.0
3423,20150530,0.0
3424,20150501,0.0
3424,20150502,0.0
3424,20150503,0.0
3424,20150504,0.0
3424,20150505,0.0
3424,20150506,0.0
3424,20150507,0.0
3424,20150508,0.0
3424,20150509,0.0
3424,20150510,0.0
3424,20150511,0.0
3424,20150512,0.0
3424,20150513,1.0
3424,20150514,0.0
3424,20150515,0.0
3424,20150516,0.0
3424,20150517,0.0
3424,20150518,0.0
3424,20150519,0.0
3424,20150520,1.0
3424,20150521,0.0
3424,20150522,0.0
3424,20150523,0.0
3424,20150524,0.0
3424,20150525,0.0
3424,20150526,0.0
3424,20150527,0.0
3424,20150528,0.0
3424,20150529,1.0
3424,20150530,0.0
3426,20150501,0.0
3426,20150502,0.0
3426,20150503,0.0
3426,20150504,0.0
3426,20150505,0.0
3426,20150506,0.0
3426,20150507,0.0
3426,20150508,0.0
3426,20150509,0.0
3426,20150510,0.0
3426,20150511,0.0
3426,20150512,0.0
3426,20150513,0.0
3426,20150514,0.0
3426,20150515,0.0
3426,20150516,0.0
3426,20150517,0.0
3426,20150518,0.0
3426,20150519,0.0
3426,20150520,0.0
3426,20150521,0.0
3426,20150522,0.0
3426,20150523,0.0
3426,20150524,0.0
3426,20150525,0.0
3426,20150526,0.0
3426,20150527,0.0
3426,20150528,0.0
3426,20150529,0.0
3426,20150530,0.0
3431,20150501,1.0
3431,20150502,0.0
3431,20150503,0.0
3431,20150504,0.0
3431,20150505,0.0
3431,20150506,0.0
3431,20150507,1.0
3431,20150508,0.0
3431,20150509,0.0
3431,20150510,0.0
3431,20150511,0.0
3431,20150512,0.0
3431,20150513,0.0
3431,20150514,0.0
3431,20150515,0.0
3431,20150516,0.0
3431,20150517,0.0
3431,20150518,0.0
3431,20150519,0.0
3431,20150520,0.0
3431,20150521,0.0
3431,20150522,0.0
3431,20150523,0.0
3431,20150524,0.0
3431,20150525,0.0
3431,20150526,0.0
3431,20150527,0.0
3431,20150528,0.0
3431,20150529,0.0
3431,20150530,0.0
10,20150501,7.0
10,20150502,5.0
10,20150503,10.0
10,20150504,6.0
10,20150505,10.0
10,20150506,26.0
10,20150507,12.0
10,20150508,9.0
10,20150509,7.0
10,20150510,10.0
10,20150511,10.0
10,20150512,13.0
10,20150513,28.0
10,20150514,12.0
10,20150515,8.0
10,20150516,7.0
10,20150517,10.0
10,20150518,9.0
10,20150519,14.0
10,20150520,27.0
10,20150521,12.0
10,20150522,8.0
10,20150523,5.0
10,20150524,13.0
10,20150525,10.0
10,20150526,14.0
10,20150527,30.0
10,20150528,10.0
10,20150529,12.0
10,20150530,5.0
11,20150501,0.0
11,20150502,2.0
11,20150503,1.0
11,20150504,2.0
11,20150505,3.0
11,20150506,6.0
11,20150507,1.0
11,20150508,1.0
11,20150509,2.0
11,20150510,1.0
11,20150511,1.0
11,20150512,2.0
11,20150513,4.0
11,20150514,1.0
11,20150515,0.0
11,20150516,2.0
11,20150517,0.0
11,20150518,0.0
11,20150519,4.0
11,20150520,10.0
11,20150521,0.0
11,20150522,1.0
11,20150523,2.0
11,20150524,1.0
11,20150525,2.0
11,20150526,1.0
11,20150527,5.0
11,20150528,1.0
11,20150529,0.0
11,20150530,2.0
12,20150501,128.0
12,20150502,112.0
12,20150503,114.0
12,20150504,145.0
12,20150505,125.0
12,20150506,171.0
12,20150507,91.0
12,20150508,103.0
12,20150509,97.0
12,20150510,115.0
12,20150511,126.0
12,20150512,118.0
12,20150513,156.0
12,20150514,87.0
12,20150515,90.0
12,20150516,87.0
12,20150517,109.0
12,20150518,121.0
12,20150519,119.0
12,20150520,149.0
12,20150521,88.0
12,20150522,107.0
12,20150523,100.0
12,20150524,106.0
12,20150525,142.0
12,20150526,108.0
12,20150527,155.0
12,20150528,118.0
12,20150529,113.0
12,20150530,112.0
13,20150501,9.0
13,20150502,8.0
13,20150503,6.0
13,20150504,7.0
13,20150505,7.0
13,20150506,6.0
13,20150507,6.0
13,20150508,5.0
13,20150509,6.0
13,20150510,6.0
13,20150511,6.0
13,20150512,6.0
13,20150513,7.0
13,20150514,8.0
13,20150515,7.0
13,20150516,11.0
13,20150517,14.0
13,20150518,7.0
13,20150519,8.0
13,20150520,7.0
13,20150521,5.0
13,20150522,11.0
13,20150523,6.0
13,20150524,8.0
13,20150525,5.0
13,20150526,10.0
13,20150527,6.0
13,20150528,6.0
13,20150529,5.0
13,20150530,5.0
15,20150501,42.0
15,20150502,39.0
15,20150503,45.0
15,20150504,63.0
15,20150505,59.0
15,20150506,83.0
15,20150507,28.0
15,20150508,27.0
15,20150509,33.0
15,20150510,38.0
15,20150511,33.0
15,20150512,48.0
15,20150513,48.0
15,20150514,32.0
15,20150515,31.0
15,20150516,28.0
15,20150517,38.0
15,20150518,47.0
15,20150519,44.0
15,20150520,62.0
15,20150521,20.0
15,20150522,27.0
15,20150523,34.0
15,20150524,32.0
15,20150525,30.0
15,20150526,35.0
15,20150527,38.0
15,20150528,33.0
15,20150529,28.0
15,20150530,32.0
20,20150501,26.0
20,20150502,38.0
20,20150503,47.0
20,20150504,46.0
20,20150505,46.0
20,20150506,49.0
20,20150507,52.0
20,20150508,25.0
20,20150509,39.0
20,20150510,34.0
20,20150511,60.0
20,20150512,42.0
20,20150513,54.0
20,20150514,41.0
20,20150515,39.0
20,20150516,35.0
20,20150517,43.0
20,20150518,46.0
20,20150519,53.0
20,20150520,44.0
20,20150521,48.0
20,20150522,44.0
20,20150523,32.0
20,20150524,41.0
20,20150525,43.0
20,20150526,56.0
20,20150527,48.0
20,20150528,43.0
20,20150529,47.0
20,20150530,44.0
21,20150501,4.0
21,20150502,4.0
21,20150503,4.0
21,20150504,4.0
21,20150505,3.0
21,20150506,5.0
21,20150507,4.0
21,20150508,4.0
21,20150509,4.0
21,20150510,3.0
21,20150511,5.0
21,20150512,4.0
21,20150513,3.0
21,20150514,3.0
21,20150515,2.0
21,20150516,5.0
21,20150517,5.0
21,20150518,3.0
21,20150519,4.0
21,20150520,4.0
21,20150521,4.0
21,20150522,6.0
21,20150523,4.0
21,20150524,4.0
21,20150525,3.0
21,20150526,2.0
21,20150527,3.0
21,20150528,2.0
21,20150529,1.0
21,20150530,3.0
22,20150501,74.0
22,20150502,80.0
22,20150503,60.0
22,20150504,71.0
22,20150505,54.0
22,20150506,92.0
22,20150507,42.0
22,20150508,72.0
22,20150509,87.0
22,20150510,84.0
22,20150511,58.0
22,20150512,74.0
22,20150513,100.0
22,20150514,61.0
22,20150515,66.0
22,20150516,90.0
22,20150517,72.0
22,20150518,62.0
22,20150519,96.0
22,20150520,108.0
22,20150521,54.0
22,20150522,88.0
22,20150523,128.0
22,20150524,70.0
22,20150525,38.0
22,20150526,75.0
22,20150527,102.0
22,20150528,72.0
22,20150529,58.0
22,20150530,74.0
23,20150501,26.0
23,20150502,36.0
23,20150503,31.0
23,20150504,13.0
23,20150505,14.0
23,20150506,17.0
23,20150507,17.0
23,20150508,16.0
23,20150509,15.0
23,20150510,17.0
23,20150511,14.0
23,20150512,13.0
23,20150513,15.0
23,20150514,17.0
23,20150515,13.0
23,20150516,8.0
23,20150517,14.0
23,20150518,21.0
23,20150519,19.0
23,20150520,16.0
23,20150521,12.0
23,20150522,13.0
23,20150523,9.0
23,20150524,14.0
23,20150525,14.0
23,20150526,12.0
23,20150527,13.0
23,20150528,18.0
23,20150529,17.0
23,20150530,11.0
30,20150501,20.0
30,20150502,19.0
30,20150503,26.0
30,20150504,27.0
30,20150505,22.0
30,20150506,38.0
30,20150507,27.0
30,20150508,20.0
30,20150509,24.0
30,20150510,18.0
30,20150511,27.0
30,20150512,32.0
30,20150513,32.0
30,20150514,17.0
30,20150515,28.0
30,20150516,14.0
30,20150517,21.0
30,20150518,21.0
30,20150519,36.0
30,20150520,42.0
30,20150521,26.0
30,20150522,24.0
30,20150523,18.0
30,20150524,22.0
30,20150525,16.0
30,20150526,33.0
30,20150527,48.0
30,20150528,30.0
30,20150529,18.0
30,20150530,20.0
31,20150501,2.0
31,20150502,2.0
31,20150503,2.0
31,20150504,6.0
31,20150505,8.0
31,20150506,4.0
31,20150507,4.0
31,20150508,2.0
31,20150509,1.0
31,20150510,3.0
31,20150511,3.0
31,20150512,3.0
31,20150513,4.0
31,20150514,6.0
31,20150515,6.0
31,20150516,5.0
31,20150517,5.0
31,20150518,4.0
31,20150519,7.0
31,20150520,3.0
31,20150521,3.0
31,20150522,5.0
31,20150523,7.0
31,20150524,6.0
31,20150525,6.0
31,20150526,4.0
31,20150527,2.0
31,20150528,3.0
31,20150529,8.0
31,20150530,6.0
32,20150501,0.0
32,20150502,0.0
32,20150503,0.0
32,20150504,0.0
32,20150505,1.0
32,20150506,1.0
32,20150507,0.0
32,20150508,0.0
32,20150509,0.0
32,20150510,0.0
32,20150511,0.0
32,20150512,0.0
32,20150513,1.0
32,20150514,0.0
32,20150515,1.0
32,20150516,0.0
32,20150517,0.0
32,20150518,0.0
32,20150519,0.0
32,20150520,0.0
32,20150521,0.0
32,20150522,0.0
32,20150523,0.0
32,20150524,0.0
32,20150525,0.0
32,20150526,0.0
32,20150527,0.0
32,20150528,0.0
32,20150529,0.0
32,20150530,0.0
33,20150501,1.0
33,20150502,2.0
33,20150503,4.0
33,20150504,2.0
33,20150505,0.0
33,20150506,1.0
33,20150507,2.0
33,20150508,0.0
33,20150509,2.0
33,20150510,2.0
33,20150511,0.0
33,20150512,1.0
33,20150513,2.0
33,20150514,1.0
33,20150515,1.0
33,20150516,2.0
33,20150517,1.0
33,20150518,3.0
33,20150519,1.0
33,20150520,4.0
33,20150521,1.0
33,20150522,2.0
33,20150523,0.0
33,20150524,1.0
33,20150525,1.0
33,20150526,1.0
33,20150527,1.0
33,20150528,2.0
33,20150529,3.0
33,20150530,3.0
34,20150501,2.0
34,20150502,3.0
34,20150503,2.0
34,20150504,2.0
34,20150505,3.0
34,20150506,1.0
34,20150507,4.0
34,20150508,4.0
34,20150509,1.0
34,20150510,2.0
34,20150511,0.0
34,20150512,1.0
34,20150513,0.0
34,20150514,6.0
34,20150515,3.0
34,20150516,2.0
34,20150517,2.0
34,20150518,2.0
34,20150519,2.0
34,20150520,2.0
34,20150521,2.0
34,20150522,2.0
34,20150523,1.0
34,20150524,3.0
34,20150525,4.0
34,20150526,2.0
34,20150527,2.0
34,20150528,2.0
34,20150529,3.0
34,20150530,2.0
